cycle_index,robot_namespace,ros_time_s,source_stamp_s,wall_elapsed_s,cycle_valid,status,input_point_count,filtered_point_count,fine_enabled,ros_to_pcl_ms,queue_wait_ms,task_setup_ms,preprocessing_ms,height_mapping_ms,bgk_mapping_ms,startup_hole_fill_ms,geometric_mapping_ms,step_mapping_ms,traversability_mapping_ms,fine_traversability_mapping_ms,viewpoint_update_ms,map_publication_ms,algorithm_total_ms,accounted_total_ms,cycle_wall_ms,unaccounted_ms,end_to_end_ms
457,vehicle0,1055.167000,1055.044000,385.117137,1,ok,28300,23247,1,0.301295,0.006085,0.000246,0.108147,7.489867,6.086630,0.000077,29.437364,9.675591,0.716208,223.370170,0.086136,8.914067,276.884054,285.884503,286.313406,0.428903,286.620786
458,vehicle0,1055.351000,1055.245000,385.907635,1,ok,28327,23278,1,0.245091,0.004258,0.000335,0.062659,5.546098,5.720568,0.000099,32.009271,6.784017,0.869471,180.869729,0.003967,6.800245,231.861912,238.666459,239.055985,0.389526,239.305334
459,vehicle0,1055.551000,1055.445000,386.734275,1,ok,28331,23210,1,0.231538,0.010367,0.000397,0.076547,5.347959,4.693537,0.000103,28.038113,9.431462,0.758172,185.166252,0.004154,6.570765,233.512145,240.087461,240.497740,0.410279,240.739645
460,vehicle0,1055.753000,1055.645000,387.560260,1,ok,28351,23240,1,0.168886,0.005320,0.000208,0.094910,5.911205,6.229332,0.000099,28.622622,8.594380,0.843599,197.353812,0.004987,8.329019,247.649959,255.984173,256.512115,0.527942,256.686321
461,vehicle0,1055.952000,1055.844000,388.404141,1,ok,28358,23287,1,0.107507,0.005389,0.000313,0.109416,7.197275,5.737091,0.000093,31.759492,9.485084,0.770209,202.067196,0.005902,7.834431,257.125856,264.966502,265.390900,0.424398,265.503796
462,vehicle0,1056.153000,1056.044000,389.264412,1,ok,28402,23378,1,0.199067,0.008405,0.000487,0.099714,7.408667,6.567966,0.000117,27.937213,9.796162,0.726680,206.905880,0.003201,8.035376,259.442399,267.481463,267.842643,0.361180,268.050115
463,vehicle0,1056.352000,1056.244000,390.119183,1,ok,28383,23363,1,0.265579,0.006186,0.000143,0.088117,6.224468,4.419290,0.000121,23.700590,8.494924,0.844537,208.322505,0.014466,6.618147,252.094552,258.727308,259.074782,0.347474,259.346547
464,vehicle0,1056.550000,1056.444000,390.945315,1,ok,28396,23380,1,0.249653,0.008035,0.000281,0.098819,6.053312,4.871448,0.000086,23.735188,9.960168,0.719230,200.961197,0.006775,6.707631,246.399448,253.114135,253.487205,0.373070,253.744893
465,vehicle0,1056.751000,1056.645000,391.829630,1,ok,28411,23398,1,0.116317,0.010000,0.000368,0.078715,7.406399,5.482930,0.000184,27.332465,16.489605,0.782050,212.721571,0.006108,6.999568,270.293919,277.299963,277.745416,0.445453,277.871733
466,vehicle0,1056.950000,1056.845000,392.671793,1,ok,28404,23361,1,0.120997,0.031280,0.000379,0.159711,7.831491,6.316539,0.000070,28.721182,7.780219,0.740662,228.252775,0.003651,6.620319,279.802649,286.426998,286.810943,0.383945,286.963220
467,vehicle0,1057.155000,1057.041000,393.516717,1,ok,28501,23377,1,0.113925,0.009643,0.000361,0.104083,8.317681,6.368681,0.000238,29.429789,9.019906,0.759514,229.857818,0.004252,7.980653,283.857710,291.842976,292.280332,0.437356,292.403900
468,vehicle0,1057.353000,1057.245000,394.286651,1,ok,28497,23236,1,0.137569,0.008137,0.000376,0.075834,7.052095,6.344747,0.000193,23.832636,7.676457,0.847707,190.024074,0.013927,7.971631,235.853743,243.839677,244.188705,0.349028,244.334411
469,vehicle0,1057.549000,1057.446000,395.144136,1,ok,28442,23154,1,0.243443,0.005693,0.000257,0.057810,9.622534,6.050510,0.000157,34.672428,12.217841,0.881274,198.787878,0.004924,6.395841,262.290432,268.691454,269.092380,0.400926,269.341516
470,vehicle0,1057.756000,1057.642000,396.004873,1,ok,28269,23044,1,0.258770,0.007910,0.000207,0.116233,8.603407,7.704725,0.000152,32.312162,10.269952,0.918553,201.489563,0.005205,7.220758,261.414747,268.640917,268.931946,0.291029,269.198626
471,vehicle0,1057.953000,1057.845000,396.801192,1,ok,28133,23001,1,0.083355,0.007952,0.000247,0.103842,12.839415,6.604764,0.000129,28.244988,10.155509,0.870487,186.586919,0.004400,8.591974,245.406053,254.002674,254.495151,0.492477,254.586458
472,vehicle0,1058.160000,1058.049000,397.632262,1,ok,27909,22997,1,0.237628,0.006089,0.000270,0.106144,9.020454,7.364076,0.000182,30.994057,9.078310,0.685498,204.207964,0.004958,6.499296,261.456685,267.961209,268.294832,0.333623,268.538549
473,vehicle0,1058.354000,1058.247000,398.431772,1,ok,27757,22985,1,0.083090,0.007364,0.000310,0.068213,6.606558,5.680578,0.000170,27.108409,10.391490,0.878028,191.468005,0.050960,9.095621,242.201451,251.348342,251.854878,0.506536,251.945332
474,vehicle0,1058.557000,1058.445000,399.317914,1,ok,27596,22939,1,0.216707,0.006593,0.000272,0.096738,10.055322,7.047052,0.000210,38.594675,12.150122,0.752061,204.727764,0.007938,6.386707,273.423944,279.818861,280.242426,0.423565,280.465726
475,vehicle0,1058.757000,1058.645000,400.141112,1,ok,27421,22727,1,0.235191,0.013960,0.000228,0.096017,10.001896,8.666867,0.000114,31.961365,8.071903,0.730363,190.682566,0.004675,7.149999,250.211091,257.365993,257.709556,0.343563,257.958707
476,vehicle0,1058.953000,1058.845000,400.990139,1,ok,27275,22562,1,0.307617,0.012039,0.000282,0.085273,9.458280,6.199584,0.000099,32.694982,12.352623,0.963575,185.970494,0.003056,7.147103,247.724910,254.875351,255.460714,0.585363,255.780370
477,vehicle0,1059.154000,1059.045000,401.837839,1,ok,27166,22428,1,0.177492,0.006318,0.000262,0.081359,7.235969,6.369256,0.000196,29.146056,11.044033,0.882744,210.032951,0.010299,7.629419,264.792564,272.432544,272.969038,0.536494,273.152848
478,vehicle0,1059.352000,1059.245000,402.629940,1,ok,27034,22203,1,0.109135,0.005699,0.000385,0.059716,7.923217,5.536599,0.000113,29.596554,9.181553,0.917318,168.950720,0.004500,6.132135,222.165790,228.302810,228.751991,0.449181,228.866825
479,vehicle0,1059.553000,1059.445000,403.449999,1,ok,26885,21950,1,0.149589,0.006794,0.000352,0.068313,8.039248,5.670992,0.000115,30.042793,11.587988,1.086997,153.846363,0.039883,6.830095,210.342809,217.213139,217.826939,0.613800,217.983322
480,vehicle0,1059.754000,1059.645000,404.326749,1,ok,26757,21835,1,0.286933,0.009027,0.000404,0.104094,7.749343,6.483662,0.000089,33.277050,10.912495,0.736706,199.166689,0.024178,7.091324,258.430128,265.546034,265.984907,0.438873,266.280867
481,vehicle0,1059.954000,1059.847000,405.172588,1,ok,26706,21853,1,0.126104,0.005133,0.000205,0.065784,6.481014,5.624583,0.000079,32.494545,9.454146,0.920310,185.526527,0.009792,6.550917,240.566988,247.127902,247.527514,0.399612,247.658751
482,vehicle0,1060.151000,1060.045000,406.031180,1,ok,26656,21874,1,0.236862,0.008859,0.000309,0.088718,7.105488,6.238679,0.000108,31.475319,7.465509,0.986168,175.541350,0.004862,7.600776,228.901339,236.507286,237.128862,0.621576,237.374583
483,vehicle0,1060.353000,1060.246000,406.891725,1,ok,26508,21748,1,0.155238,0.007604,0.000283,0.100713,7.452243,6.523370,0.000108,27.374837,8.869692,0.696044,180.769387,0.003385,7.107138,231.786394,238.897200,239.565200,0.668000,239.728042
484,vehicle0,1060.553000,1060.446000,407.740133,1,ok,26349,21585,1,0.119619,0.012101,0.000372,0.153975,7.142925,5.693649,0.000079,26.785269,6.294642,0.696866,170.981003,0.013480,7.969867,217.748408,225.732127,226.017500,0.285373,226.149220
485,vehicle0,1060.753000,1060.647000,408.576079,1,ok,26248,21487,1,0.190366,1.898853,0.000294,0.094206,5.422801,5.883481,0.000115,27.509537,7.066796,0.727558,171.426202,0.003868,6.452566,218.130696,224.587424,224.913727,0.326303,227.002946
486,vehicle0,1060.958000,1060.846000,409.409561,1,ok,26212,21454,1,0.299046,0.011016,0.000361,0.087058,4.637404,6.315561,0.000159,27.507949,7.097960,0.883717,156.603597,0.005704,6.479634,203.133405,209.619104,210.038595,0.419491,210.348657
487,vehicle0,1061.155000,1061.051000,410.266887,1,ok,26201,21451,1,0.098076,0.008161,0.000346,0.098743,5.351933,7.035983,0.000106,34.698687,8.425803,0.863699,173.268999,0.007148,7.567910,229.743953,237.319357,237.710455,0.391098,237.816692
488,vehicle0,1061.357000,1061.246000,411.091274,1,ok,26224,21449,1,0.147732,0.007448,0.000257,0.102736,6.499537,5.818039,0.000100,24.631213,8.279127,0.725784,159.285559,0.005101,6.528703,205.342095,211.876156,213.744322,1.868166,213.899502
489,vehicle0,1061.559000,1061.448000,411.914612,1,ok,26255,21455,1,0.110871,0.006123,0.000320,0.060975,4.554561,6.326028,0.000079,27.814971,7.945655,0.749481,169.627104,0.011971,7.201770,217.078854,224.292915,224.602245,0.309330,224.719239
490,vehicle0,1061.758000,1061.648000,412.794593,1,ok,26339,21521,1,0.103977,0.004838,0.000236,0.062014,5.657809,7.050882,0.000080,36.596036,6.797713,0.696165,179.706354,0.004944,6.875476,236.567053,243.447709,243.774998,0.327289,243.883813
491,vehicle0,1061.956000,1061.849000,413.622573,1,ok,26404,21551,1,0.106655,0.008870,0.005499,0.062572,5.825619,6.733452,0.000196,27.351991,6.108997,0.796996,184.152775,0.003550,7.957943,231.032598,238.999590,239.363144,0.363554,239.478669
492,vehicle0,1062.155000,1062.049000,414.454328,1,ok,26416,21543,1,0.118670,0.004789,0.000411,0.060506,5.446451,7.701721,0.000104,28.344818,7.538811,0.731064,190.500027,0.012275,9.833342,240.323502,250.169530,250.734460,0.564930,250.857919
493,vehicle0,1062.357000,1062.250000,415.257128,1,ok,26505,21622,1,0.092402,0.005229,0.000322,0.054069,4.345541,5.799878,0.000165,26.983206,7.775442,0.797009,184.628250,0.007712,7.273933,230.383560,237.665527,238.060047,0.394520,238.157678
494,vehicle0,1062.554000,1062.448000,416.092653,1,ok,26534,21662,1,0.143348,0.006993,0.000346,0.101029,4.574288,6.581505,0.000090,24.782609,8.168487,0.868066,187.270007,0.003827,7.551916,232.346081,239.902170,241.459323,1.557153,241.609664
495,vehicle0,1062.758000,1062.649000,416.916428,1,ok,26540,21663,1,0.116919,0.014627,0.000297,0.062266,3.992702,6.372065,0.000094,26.365132,7.393022,0.772495,176.737613,0.015549,7.750174,221.695389,229.461409,229.726704,0.265295,229.858250
496,vehicle0,1062.958000,1062.848000,417.798457,1,ok,26457,21572,1,0.127052,0.012363,0.000679,0.092389,5.413813,6.125119,0.000106,24.772239,5.942265,0.862640,189.834118,0.004606,7.630875,233.042689,240.678849,241.285529,0.606680,241.424944
497,vehicle0,1063.151000,1063.048000,418.612084,1,ok,26516,21640,1,0.265487,0.007720,0.000404,0.099250,5.224163,6.533987,0.000236,24.153155,6.402805,0.708712,166.465487,0.004322,6.731194,209.587795,216.323715,218.166392,1.842677,218.439599
498,vehicle0,1063.356000,1063.249000,419.466017,1,ok,26546,21686,1,0.321420,0.007491,0.000309,1.449655,5.374780,5.575853,0.000185,25.728595,5.998678,0.858657,183.263292,0.012114,6.653387,228.249695,234.915505,235.350349,0.434844,235.679260
499,vehicle0,1063.560000,1063.451000,420.315842,1,ok,26478,21615,1,0.095958,0.007798,0.000276,0.069211,7.302932,5.737848,0.000074,26.731442,7.878187,0.806860,181.124040,0.003609,7.077629,229.650594,236.732108,237.838465,1.106357,237.942221
500,vehicle0,1063.758000,1063.649000,421.081676,1,ok,26425,21549,1,0.170435,0.004792,0.000177,0.073997,4.047561,6.213343,0.000178,22.836496,4.691936,0.694307,148.397364,0.013808,6.806954,186.955182,193.776121,194.029725,0.253604,194.204952
501,vehicle0,1063.958000,1063.849000,421.943331,1,ok,26506,21650,1,0.237815,0.005833,0.000358,0.078795,3.880362,7.417027,0.000033,24.973931,6.686591,0.870570,166.404106,0.003192,6.529806,210.311415,216.844771,217.114646,0.269875,217.358294
502,vehicle0,1064.156000,1064.051000,422.810992,1,ok,26648,21813,1,0.214743,0.006052,0.000265,0.092311,5.594004,8.944190,0.000146,27.349812,7.856934,0.881900,184.292913,0.004656,8.089772,235.012210,243.106903,243.809127,0.702224,244.029922
503,vehicle0,1064.360000,1064.250000,423.672225,1,ok,26887,22054,1,0.108022,0.007143,0.000376,0.096725,7.896735,9.220940,0.000227,36.360195,7.451687,0.802898,196.669496,0.004608,7.084824,258.498903,265.588711,265.864344,0.275633,265.979509
504,vehicle0,1064.565000,1064.449000,424.507984,1,ok,27006,22159,1,0.098481,0.006112,0.000416,0.102650,7.484685,6.720331,0.000080,34.448703,10.714025,1.002415,224.606088,0.006729,6.597395,285.078977,291.683517,291.953494,0.269977,292.058087
505,vehicle0,1064.764000,1064.649000,425.330471,1,ok,27126,22092,1,0.174747,0.329670,0.000296,0.091998,7.198811,7.418443,0.000076,34.717160,10.809276,0.785095,237.905569,0.047553,7.165577,298.926428,306.139854,306.543583,0.403729,307.048000
506,vehicle0,1064.965000,1064.852000,426.165557,1,ok,27435,22260,1,0.160123,0.006274,0.000302,0.060588,9.854935,6.774001,0.000099,37.909429,11.153482,0.729418,211.840281,0.008971,6.717868,278.322233,285.049374,285.420420,0.371046,285.586817
507,vehicle0,1065.162000,1065.050000,426.995488,1,ok,27724,22545,1,0.417789,0.008053,0.000215,0.092573,6.873170,6.304542,0.000074,31.196125,8.191075,0.876026,216.563457,0.028904,6.765628,270.097042,276.891789,277.443814,0.552025,277.869656
508,vehicle0,1065.359000,1065.249000,427.837769,1,ok,28007,22933,1,0.278844,0.008392,0.000244,0.102352,6.256002,7.072781,0.000072,31.012072,7.176796,0.857405,217.131520,0.005384,7.222117,269.609000,276.836745,277.359624,0.522879,277.646860
509,vehicle0,1065.556000,1065.448000,428.628803,1,ok,28414,23415,1,0.290229,0.009533,0.000236,0.103648,6.118027,8.369088,0.000147,31.153207,9.174309,0.923534,190.752033,0.004909,6.702616,246.593993,253.301754,253.733997,0.432243,254.033759
510,vehicle0,1065.764000,1065.651000,429.538334,1,ok,28762,23806,1,0.145279,0.006508,0.000356,0.123212,12.789552,6.267929,0.000106,38.370250,12.877542,0.877501,236.661346,0.042429,6.808361,307.967438,314.818584,315.228697,0.410113,315.380484
511,vehicle0,1065.964000,1065.850000,430.377500,1,ok,29038,24173,1,0.100205,0.008954,0.000269,0.134478,10.101360,9.761277,0.000357,40.234733,17.550103,1.069899,230.417534,0.003696,8.535722,309.269741,317.809428,318.453485,0.644057,318.562644
512,vehicle0,1066.167000,1066.049000,431.220772,1,ok,29161,24575,1,0.151010,0.006127,0.000243,0.105528,10.122390,8.001984,0.000135,39.672481,12.109058,0.697735,243.315534,0.006857,7.573247,314.024845,321.605192,321.922254,0.317062,322.079391
513,vehicle0,1066.369000,1066.249000,432.053572,1,ok,29224,24877,1,0.147003,0.004486,0.000209,0.067011,9.930271,7.601142,0.000115,37.769542,11.103218,0.944993,238.659345,0.008742,7.281526,306.075637,313.366114,313.684782,0.318668,313.836271
514,vehicle0,1066.566000,1066.449000,432.925086,1,ok,29176,24994,1,0.174265,0.006861,0.000244,0.105821,14.736424,9.355335,0.000166,55.256257,17.668888,1.151190,258.113087,0.004722,8.679937,356.387168,365.072071,365.687942,0.615871,365.869068
515,vehicle0,1066.765000,1066.650000,433.704349,1,ok,29110,25056,1,0.137872,0.011221,0.000306,0.123656,8.213530,8.740680,0.000091,30.045753,8.634665,0.720373,232.562742,0.003924,6.992489,289.041490,296.038209,296.318017,0.279808,296.467110
516,vehicle0,1066.967000,1066.849000,434.529005,1,ok,29112,25171,1,0.182004,0.008146,0.000280,0.109708,7.671166,7.248620,0.000112,32.541355,8.408226,0.705694,210.749005,0.049625,6.118875,267.433886,273.602666,273.859715,0.257049,274.049865
517,vehicle0,1067.160000,1067.049000,435.322714,1,ok,29190,25296,1,0.099557,0.009027,0.000493,0.132553,8.062948,7.370522,0.000077,32.973774,9.223743,0.937915,212.473993,0.004416,6.440338,271.175525,277.620772,278.118049,0.497277,278.226633
518,vehicle0,1067.357000,1067.251000,436.163732,1,ok,29230,25386,1,0.143266,0.008271,0.000336,0.122446,7.625066,6.565288,0.000105,32.494773,7.488823,0.705452,214.905557,0.004614,6.151000,269.907510,276.063460,276.521867,0.458407,276.673404
519,vehicle0,1067.557000,1067.449000,437.021264,1,ok,29192,25425,1,0.257346,0.006119,0.000184,0.068605,7.710987,8.707242,0.000084,32.314190,9.079609,0.705836,217.130569,0.003581,7.190073,275.717122,282.910960,283.394967,0.484007,283.658432
520,vehicle0,1067.758000,1067.650000,437.880191,1,ok,29217,25512,1,0.111039,0.010227,0.000399,0.118618,8.685701,7.106975,0.000134,31.175783,7.511910,0.799861,208.443859,0.005375,6.312741,263.842841,270.161356,270.489972,0.328616,270.611238
521,vehicle0,1067.963000,1067.849000,438.739541,1,ok,29238,25603,1,0.233180,0.007225,0.000268,0.115202,9.791826,11.956576,0.000135,31.289463,9.085251,1.007021,236.742035,0.005149,6.954395,299.987509,306.947321,307.343319,0.395998,307.583724
522,vehicle0,1068.165000,1068.050000,439.569209,1,ok,29178,25604,1,0.281606,0.005318,0.000285,0.081560,6.865159,8.235151,0.000100,36.058949,8.501775,0.763122,220.070086,0.013328,8.746391,280.575902,289.335906,289.609062,0.273156,289.895986
523,vehicle0,1068.369000,1068.250000,440.391327,1,ok,29150,25598,1,0.236474,0.006407,0.000269,0.101083,6.717160,7.496818,0.000081,44.267654,6.780986,0.700490,213.913763,0.004098,8.637127,279.978035,288.619529,288.883999,0.264470,289.126880
524,vehicle0,1068.555000,1068.450000,441.201764,1,ok,28996,25527,1,0.207791,0.005866,0.000282,0.122512,7.207469,7.330955,0.000109,39.644620,8.105966,0.907521,212.316642,0.003611,6.629404,275.635794,282.269091,282.683857,0.414766,282.897514
525,vehicle0,1068.768000,1068.653000,442.067380,1,ok,28824,25396,1,0.167445,0.006603,0.000187,0.101546,7.199597,7.891138,0.000208,34.258881,7.747042,4.246831,225.110895,0.004138,7.922503,286.556138,294.482966,295.144752,0.661786,295.318800
526,vehicle0,1068.957000,1068.851000,442.914771,1,ok,28648,25240,1,0.263470,0.008662,0.000327,0.134007,8.618653,8.185304,0.000133,31.758301,9.413763,0.936197,204.577845,0.007372,6.662836,263.624203,270.294738,270.963553,0.668815,271.235685
527,vehicle0,1069.170000,1069.051000,443.774906,1,ok,28557,25132,1,0.279583,0.007724,0.000203,0.105953,9.326102,8.754184,0.000222,40.291917,12.591964,0.716766,229.010255,0.042502,6.738704,300.797363,307.578772,307.953381,0.374609,308.240688
528,vehicle0,1069.366000,1069.252000,444.584368,1,ok,28413,24991,1,0.161990,0.006739,0.000350,0.111572,6.856161,7.962023,0.000090,33.402725,8.035178,0.934002,212.521979,0.004065,7.502679,269.823730,277.330824,277.636978,0.306154,277.805707
529,vehicle0,1069.558000,1069.451000,445.370174,1,ok,28317,24923,1,0.254853,0.009285,0.000396,0.115932,6.716299,8.595918,0.000108,32.304694,8.350401,0.880968,180.120687,0.005143,6.366156,237.085007,243.456702,243.836844,0.380142,244.100982
530,vehicle0,1069.762000,1069.651000,446.260959,1,ok,28189,24845,1,0.144918,0.006357,0.000469,0.117216,9.223685,11.115854,0.000168,35.162950,7.519771,0.710521,200.393096,0.051427,8.151820,264.243261,272.446977,272.971125,0.524148,273.122400
531,vehicle0,1069.960000,1069.851000,447.084003,1,ok,28037,24732,1,0.272871,0.174773,0.000415,0.126504,7.855527,7.643668,0.000084,37.141619,8.023936,0.825465,190.776297,0.007271,7.875005,252.393100,260.275791,260.679438,0.403647,261.127082
532,vehicle0,1070.156000,1070.050000,447.887051,1,ok,27885,24595,1,0.140914,0.007409,0.000215,0.076746,8.166272,8.544556,0.000077,45.316747,10.935880,0.927014,182.728169,0.004589,8.491039,256.695461,265.191304,265.498347,0.307043,265.646670
533,vehicle0,1070.360000,1070.251000,448.705879,1,ok,27683,24401,1,0.112967,0.009203,0.001140,0.079093,8.684346,7.981922,0.000126,34.111657,8.791726,0.859635,187.002133,0.033996,6.893816,247.510638,254.439590,254.931553,0.491963,255.053723
534,vehicle0,1070.559000,1070.451000,449.495255,1,ok,27468,24182,1,0.133724,0.008007,0.000245,0.089832,8.434050,8.038054,0.000074,33.181669,8.776155,0.770743,180.467375,0.005411,6.401740,239.757952,246.165348,246.462345,0.296997,246.604076
535,vehicle0,1070.758000,1070.652000,450.320307,1,ok,27270,24014,1,0.213305,0.008103,0.000321,0.104611,8.443678,8.971092,0.000102,32.350247,8.902137,0.719794,182.104479,0.004893,7.933296,241.596140,249.534650,249.791936,0.257286,250.013344
536,vehicle0,1070.961000,1070.852000,451.153143,1,ok,27141,23884,1,0.139330,0.043893,0.000294,0.098769,9.044828,7.311042,0.000098,36.495749,8.244969,0.731303,169.908822,0.011407,7.665417,231.835580,239.512698,239.847337,0.334639,240.030560
537,vehicle0,1071.160000,1071.051000,452.003536,1,ok,27124,23883,1,0.128627,0.006708,0.000384,0.093708,11.008346,7.787559,0.000100,43.350101,12.257733,0.847626,190.061277,0.005636,8.652916,265.406450,274.065386,274.698022,0.632636,274.833357
538,vehicle0,1071.361000,1071.250000,452.838340,1,ok,27048,23831,1,0.161492,0.005826,0.000234,0.066142,7.894324,7.219203,0.000089,33.821297,10.922512,0.896249,186.706644,0.032853,6.112364,247.526460,253.671911,254.552779,0.880868,254.720097
539,vehicle0,1071.561000,1071.451000,453.669853,1,ok,26854,23672,1,0.124845,0.005678,0.000215,0.062643,8.526524,14.559033,0.000073,36.202273,10.336416,0.913085,195.640298,0.003110,6.468612,266.240345,272.712282,273.077166,0.364884,273.207689
540,vehicle0,1071.758000,1071.651000,454.521516,1,ok,26664,23528,1,0.122739,0.107988,0.000316,0.097093,8.513707,7.822283,0.000089,34.104041,9.634369,0.747186,195.229314,0.004018,6.437747,256.148082,262.590163,262.878147,0.287984,263.108874
541,vehicle0,1071.964000,1071.853000,455.351284,1,ok,26448,23350,1,0.088221,0.005692,0.000269,0.062790,8.861193,7.121942,0.000089,35.222469,8.873213,0.994401,195.296315,0.012482,7.294777,256.432412,263.739940,264.143040,0.403100,264.236953
542,vehicle0,1072.162000,1072.051000,456.167640,1,ok,26281,23532,1,0.268059,0.006224,0.000325,0.108629,13.663822,9.910916,0.000159,37.563252,9.938005,0.860173,193.149349,0.004877,6.874004,265.194305,272.073511,272.526126,0.452615,272.800409
543,vehicle0,1072.360000,1072.251000,456.999308,1,ok,26105,23712,1,0.255847,0.008543,0.000418,0.106670,12.320274,8.594211,0.000097,35.729547,9.654635,0.742133,191.164025,0.004053,7.294935,258.311592,265.610998,266.087606,0.476608,266.351996
544,vehicle0,1072.557000,1072.452000,457.837229,1,ok,25978,23807,1,0.202948,0.004652,0.000339,0.067809,11.288743,7.763069,0.000091,34.229981,11.044684,0.733655,207.330592,0.014143,6.891004,272.458624,279.364110,279.610620,0.246510,279.818220
545,vehicle0,1072.755000,1072.651000,458.657156,1,ok,25889,23817,1,0.143394,0.007377,0.000393,0.104938,13.087402,7.042829,0.000153,36.259676,11.159397,0.717605,210.384783,0.004700,7.844501,278.756783,286.606377,286.956062,0.349685,287.106833
546,vehicle0,1072.959000,1072.851000,459.490757,1,ok,25836,23870,1,0.098074,0.011268,0.000364,0.102768,9.469777,7.618874,0.000203,35.308221,9.279763,0.713861,180.127346,0.004515,7.141314,242.620813,249.767006,250.285543,0.518537,250.394885
547,vehicle0,1073.163000,1073.052000,460.326079,1,ok,25876,24039,1,0.219897,0.007736,0.000206,0.101134,12.373467,7.619115,0.000092,35.684132,8.612032,0.732336,179.523001,0.003837,7.562118,244.645309,252.211470,252.510691,0.299221,252.738324
548,vehicle0,1073.360000,1073.252000,461.143300,1,ok,26026,24231,1,0.248087,0.010327,0.000301,0.090410,12.811811,9.251818,0.000115,42.780838,11.755905,0.896876,144.370767,0.004585,6.851483,221.958540,228.814909,229.533534,0.718625,229.791948
549,vehicle0,1073.562000,1073.451000,461.981618,1,ok,25939,24184,1,0.135241,0.009794,0.000424,0.068884,14.590668,8.006356,0.000131,43.757257,14.347016,0.712302,144.881100,0.045254,6.765543,226.363714,233.174935,233.440966,0.266031,233.586001
550,vehicle0,1073.761000,1073.651000,462.775561,1,ok,25624,23950,1,0.199476,0.003978,0.000193,0.061496,10.935234,7.651383,0.000126,34.753689,8.605888,0.934382,153.900191,0.003851,6.213030,216.842389,223.059463,223.397153,0.337690,223.600607
551,vehicle0,1073.963000,1073.853000,463.603554,1,ok,25326,23789,1,0.130136,0.026135,0.000209,0.096384,12.636357,7.559534,0.000164,33.406472,10.685523,0.741974,152.410865,0.003834,6.690006,217.537273,224.231322,224.589009,0.357687,224.745280
552,vehicle0,1074.163000,1074.052000,464.416509,1,ok,25032,23585,1,0.211721,0.005200,0.000295,0.063976,9.553766,7.610517,0.000205,36.788057,10.740812,0.736662,147.470179,0.004915,6.885410,212.964174,219.854794,220.111441,0.256647,220.328362
553,vehicle0,1074.362000,1074.251000,465.256797,1,ok,24828,23450,1,0.149474,0.424697,0.000250,0.085844,10.478696,6.807782,0.000134,35.203440,9.144879,0.970774,154.384222,0.004681,8.868610,217.075771,225.949312,226.434603,0.485291,227.008774
554,vehicle0,1074.555000,1074.452000,466.091974,1,ok,24696,23368,1,0.086989,0.008797,0.000451,0.106937,9.261273,8.453354,0.000077,41.826824,11.352777,1.009409,158.125040,0.018884,6.842491,230.135691,236.997517,237.565562,0.568045,237.661348
555,vehicle0,1074.760000,1074.651000,466.901758,1,ok,24526,23274,1,0.087221,0.006216,0.000293,0.062549,9.799186,6.790436,0.000090,39.844235,11.823926,0.739651,165.085288,0.013638,6.313718,234.145361,240.473010,240.781249,0.308239,240.874686
556,vehicle0,1074.959000,1074.851000,467.712767,1,ok,24330,23110,1,0.218445,0.007234,0.000213,0.089963,8.979828,7.760282,0.000094,36.501369,11.245748,0.858775,150.519387,0.003633,8.947420,215.955446,224.906712,225.631941,0.725229,225.857620
557,vehicle0,1075.158000,1075.050000,468.538512,1,ok,24141,22960,1,0.106011,0.005450,0.000319,0.064276,8.313034,7.193538,0.000122,32.547234,9.731532,0.843016,164.230391,0.003871,6.671170,222.923143,229.598503,229.985398,0.386895,230.096859
558,vehicle0,1075.359000,1075.253000,469.375355,1,ok,24025,22822,1,0.230527,0.007848,0.000421,0.096929,13.781929,10.383922,0.000096,34.887034,13.101220,1.088828,167.430804,0.005348,6.278324,240.770762,247.054855,247.541012,0.486157,247.779387
559,vehicle0,1075.559000,1075.451000,470.217663,1,ok,23980,22792,1,0.245165,0.006838,0.000333,0.058106,10.145094,8.290775,0.000080,43.085300,12.547424,0.885798,188.647127,0.005077,8.030138,263.659704,271.695252,272.327148,0.631896,272.579151
560,vehicle0,1075.760000,1075.650000,470.997174,1,ok,24038,22823,1,0.105522,0.007590,0.000433,0.079293,10.345578,8.022570,0.000086,35.402231,10.847866,0.916526,178.882661,0.011247,6.966149,244.496811,251.474640,251.870811,0.396171,251.983923
561,vehicle0,1075.959000,1075.852000,471.799957,1,ok,24096,22826,1,0.215566,0.846745,0.000283,0.072749,7.764361,7.012859,0.000085,37.935917,9.310163,0.739645,192.632774,0.015583,9.283366,255.468553,264.767785,265.286433,0.518648,266.348744
562,vehicle0,1076.160000,1076.054000,472.614769,1,ok,24134,22761,1,0.140784,0.004504,0.000258,0.053854,5.332078,8.002835,0.000081,39.467109,9.435640,0.843251,187.054696,0.004387,7.401854,250.189544,257.596043,257.891550,0.295507,258.036838
563,vehicle0,1076.359000,1076.251000,473.424074,1,ok,24190,22759,1,0.096585,0.006478,0.000228,0.053912,6.173621,8.428975,0.000096,32.716907,8.349972,0.732762,185.209752,0.005739,7.745117,241.665997,249.417081,249.703050,0.285969,249.806113
