cycle_index,robot_namespace,ros_time_s,source_stamp_s,wall_elapsed_s,cycle_valid,status,input_point_count,filtered_point_count,fine_enabled,ros_to_pcl_ms,queue_wait_ms,task_setup_ms,preprocessing_ms,height_mapping_ms,bgk_mapping_ms,startup_hole_fill_ms,geometric_mapping_ms,step_mapping_ms,traversability_mapping_ms,fine_traversability_mapping_ms,viewpoint_update_ms,map_publication_ms,algorithm_total_ms,accounted_total_ms,cycle_wall_ms,unaccounted_ms,end_to_end_ms
0,vehicle2,963.778000,963.678000,2.909442,1,ok,10593,7907,1,0.157555,0.005852,0.000107,0.057555,35.378178,13.366687,3.214698,40.475423,6.964011,0.697832,216.075938,0.032447,9.519956,316.230322,325.782832,325.925196,0.142364,326.088603
1,vehicle2,964.043000,963.849000,3.800717,1,ok,19957,15699,1,0.262943,0.010427,0.000390,0.130108,26.972286,13.548289,0.000074,40.713234,8.025096,0.710134,372.626414,0.003662,6.631476,462.725635,469.361163,469.642899,0.281736,469.916269
2,vehicle2,964.237000,964.055000,4.610470,1,ok,23338,18638,1,0.174664,0.004809,0.000282,0.068517,20.844666,14.586360,0.000111,55.905472,12.716144,0.930827,403.085256,0.003346,6.622278,508.137353,514.763259,515.282990,0.519731,515.462463
3,vehicle2,964.444000,964.253000,5.482451,1,ok,22564,18288,1,0.261024,0.004349,0.000202,0.051764,22.671090,12.364102,0.000073,40.920801,8.928391,0.822316,444.255001,0.003428,6.947630,530.013538,536.964798,537.207606,0.242808,537.472979
4,vehicle2,964.645000,964.451000,6.247494,1,ok,22829,18439,1,0.376525,0.007401,0.000280,0.179675,21.995252,11.787560,0.000081,42.780002,8.929672,0.722648,450.972506,0.005661,6.802935,537.367396,544.176272,544.449537,0.273265,544.833463
5,vehicle2,964.838000,964.664000,7.166367,1,ok,22815,18375,1,0.317965,0.007838,0.000163,0.093392,15.556078,11.977060,0.000083,43.188328,9.215334,0.728271,553.930957,0.023661,6.686337,634.689503,641.399664,641.632753,0.233089,641.958556
6,vehicle2,965.037000,964.852000,8.003247,1,ok,22784,18372,1,0.369972,0.007597,0.000478,0.085682,8.462271,11.404323,0.000087,43.307233,9.742882,0.698396,454.579272,0.008941,6.539645,528.280146,534.829210,535.087503,0.258293,535.465072
7,vehicle2,965.237000,965.051000,8.795395,1,ok,22781,18352,1,0.257002,0.008120,0.000306,0.095104,14.373028,11.877042,0.000074,41.418268,9.487919,0.707634,448.651073,0.007036,6.967029,526.610142,533.584513,533.852271,0.267758,534.117393
8,vehicle2,965.439000,965.252000,9.656194,1,ok,22831,18391,1,0.357611,0.004735,0.000244,0.120895,13.259797,10.850073,0.000094,42.274927,9.874061,0.716304,533.243673,0.006814,6.896185,610.339824,617.243067,617.514448,0.271381,617.876794
9,vehicle2,965.638000,965.455000,10.544351,1,ok,22719,18375,1,0.350169,0.008256,0.000396,0.089752,20.610235,16.516542,0.000151,47.519690,8.938537,0.928323,475.263503,0.003503,7.673764,569.866733,577.544396,577.911737,0.367341,578.270162
10,vehicle2,965.838000,965.652000,11.363180,1,ok,22426,18196,1,0.193755,0.005795,0.000308,0.094234,14.649652,10.424825,0.000136,45.992871,11.185733,0.713487,445.059132,0.018888,6.148910,528.120070,534.288176,534.543388,0.255212,534.742938
11,vehicle2,966.038000,965.852000,12.152239,1,ok,22174,18079,1,0.284597,0.004769,0.000245,0.053464,8.030304,11.734722,0.000096,41.917280,8.960126,0.702629,417.426878,0.004100,6.549353,488.825499,495.379197,495.575963,0.196766,495.865329
12,vehicle2,966.236000,966.050000,12.973715,1,ok,22212,18031,1,0.266509,0.006492,0.000299,0.084805,14.966643,10.759269,0.000087,45.509275,9.243887,0.706559,423.229682,0.003564,8.098173,504.500207,512.602243,512.821686,0.219443,513.094687
13,vehicle2,966.438000,966.251000,13.758158,1,ok,22197,18004,1,0.334050,0.007502,0.000431,0.084854,10.100789,11.223353,0.000073,42.415549,9.693108,0.908886,415.400442,0.012802,6.435136,489.827054,496.275423,496.638461,0.363038,496.980013
14,vehicle2,966.638000,966.451000,14.550577,1,ok,22196,17969,1,0.345517,0.007219,0.000302,0.079509,9.595114,10.634410,0.000075,42.499629,9.130834,1.904178,405.261323,0.003789,6.534603,479.105072,485.643766,485.913377,0.269611,486.266113
15,vehicle2,966.838000,966.651000,15.394764,1,ok,22069,17941,1,0.274956,0.510972,0.000288,0.115887,8.260830,11.645441,0.000084,41.318017,9.331007,0.718097,422.454616,0.020867,6.605744,493.843979,500.470878,500.817094,0.346216,501.603022
16,vehicle2,967.038000,966.852000,16.173952,1,ok,21946,17868,1,0.322904,0.004983,0.000307,0.050930,7.649925,11.068414,0.000115,43.763203,8.811403,0.733900,400.698339,0.003790,6.787552,472.776229,479.567878,479.881571,0.313693,480.209458
17,vehicle2,967.237000,967.050000,16.982205,1,ok,21991,17892,1,0.211871,0.007191,0.000210,0.084561,10.259610,11.995134,0.000080,42.249389,8.715908,0.737829,403.544415,0.004499,7.809662,477.586926,485.401297,485.892425,0.491128,486.111487
18,vehicle2,967.437000,967.249000,17.812781,1,ok,22011,17913,1,0.194074,0.004389,0.000315,0.052822,6.869651,11.069928,0.000154,44.824521,8.976834,0.752025,403.751495,0.004944,6.757637,476.297430,483.060326,483.298512,0.238186,483.496975
19,vehicle2,967.637000,967.452000,18.668952,1,ok,22062,17988,1,0.317078,0.005880,0.000260,0.052919,13.828027,10.992904,0.000124,43.419786,12.677623,0.926112,427.632891,0.003033,6.962094,509.530386,516.495773,516.865854,0.370081,517.188812
20,vehicle2,967.837000,967.652000,19.488642,1,ok,21942,17864,1,0.349259,0.006702,0.000282,0.058333,8.638365,10.388795,0.000105,42.866670,10.027162,0.714292,406.862442,0.010202,6.217022,479.556164,485.783670,486.315955,0.532285,486.671916
21,vehicle2,968.038000,967.852000,20.349759,1,ok,21876,17815,1,0.275697,0.004822,0.000359,0.050860,7.459592,10.523872,0.000085,42.924876,10.666647,1.008808,427.641328,0.015382,6.410317,500.276068,506.702126,507.011292,0.309166,507.291811
22,vehicle2,968.238000,968.052000,21.179527,1,ok,21887,17904,1,0.239844,0.007606,0.000664,0.084764,7.931179,11.078242,0.000140,44.303780,9.330613,0.706911,416.062917,0.003615,6.976909,489.498546,496.479734,496.799956,0.320222,497.047406
23,vehicle2,968.439000,968.254000,22.008716,1,ok,21867,17964,1,0.200289,0.005290,0.000314,0.050557,7.959081,11.004976,0.000140,43.599779,12.494618,0.963255,414.346370,0.004875,7.155079,490.418776,497.579044,497.884949,0.305905,498.090528
24,vehicle2,968.638000,968.452000,22.845491,1,ok,21762,17998,1,0.184303,0.007601,0.000388,0.091929,9.493841,12.688878,0.000090,44.712377,10.597581,0.709070,424.259986,0.028975,7.645477,502.553752,510.228592,510.727678,0.499086,510.919582
25,vehicle2,968.837000,968.653000,23.707470,1,ok,21755,18086,1,0.239452,0.004776,0.000303,0.048280,11.625514,10.747653,0.000130,43.337628,10.369180,0.712535,459.658479,0.004595,8.253305,536.499399,544.757602,545.007810,0.250208,545.252038
26,vehicle2,969.038000,968.850000,24.498482,1,ok,21859,18204,1,0.300909,0.006029,0.000265,0.123563,12.738662,11.087419,0.000088,41.817304,11.475471,0.730532,442.096370,0.039344,7.586325,520.069409,527.695343,528.030343,0.335000,528.337281
27,vehicle2,969.239000,969.052000,25.362766,1,ok,22143,18466,1,0.259097,0.007875,0.000124,0.105236,23.251149,11.305060,0.000096,43.131607,11.417382,0.724857,473.673985,0.009426,6.474636,563.609372,570.093558,570.360613,0.267055,570.627585
28,vehicle2,969.438000,969.253000,26.174407,1,ok,22412,18658,1,0.310290,0.009264,0.000161,0.172604,13.156616,11.133356,0.000095,46.524618,10.531762,0.778112,456.946177,0.004985,6.945880,539.243340,546.194366,546.446485,0.252119,546.766039
29,vehicle2,969.638000,969.454000,26.990226,1,ok,22603,18808,1,0.292048,0.007194,0.000116,0.079035,12.520334,10.555060,0.000136,43.528334,9.974211,0.740386,442.263861,0.003546,7.069159,519.661357,526.734178,527.082304,0.348126,527.381546
30,vehicle2,969.837000,969.652000,27.827882,1,ok,22705,18915,1,0.216676,0.004732,0.000272,0.112128,10.655969,10.912611,0.000075,42.501713,10.279328,0.923316,452.500579,0.007046,6.317639,527.885719,534.210676,534.596049,0.385373,534.817457
31,vehicle2,970.037000,969.852000,28.627792,1,ok,22730,18975,1,0.268991,0.009016,0.000279,0.091680,9.552969,10.466977,0.000129,43.693190,10.016802,0.871021,437.346088,0.004620,6.538281,512.038856,518.582036,518.866562,0.284526,519.144569
32,vehicle2,970.238000,970.053000,29.476517,1,ok,22755,19043,1,0.271797,0.005053,0.000184,0.053706,16.599993,9.992566,0.000079,42.981819,11.978485,0.920654,455.840585,0.024517,7.500925,538.367887,545.893513,546.271000,0.377487,546.547850
33,vehicle2,970.437000,970.253000,30.280105,1,ok,22780,19033,1,0.251372,0.007004,0.000259,0.094720,11.274097,11.708097,0.000100,43.223714,10.542694,0.718175,449.872657,0.003412,6.372034,527.434254,533.809959,534.081392,0.271433,534.339768
34,vehicle2,970.637000,970.455000,31.079482,1,ok,22826,19022,1,0.317843,0.005604,0.000222,0.116399,7.449383,10.853639,0.000076,43.057939,9.530603,0.991113,442.282203,0.003793,6.151329,514.281355,520.436699,520.748377,0.311678,521.071824
35,vehicle2,970.838000,970.652000,31.914178,1,ok,22871,19074,1,0.279002,0.006131,0.000238,0.054405,6.553434,11.824461,0.000125,42.318855,10.799797,0.716992,441.486174,0.004040,6.427090,513.754243,520.185611,520.396503,0.210892,520.681636
36,vehicle2,971.037000,970.855000,32.740171,1,ok,22971,19193,1,0.323820,0.007304,0.000274,0.102938,6.833048,11.358394,0.000083,41.841405,9.622111,0.762247,439.075577,0.003886,6.460486,509.595803,516.060449,516.435867,0.375418,516.766991
37,vehicle2,971.240000,971.052000,33.539710,1,ok,23195,19385,1,0.318893,0.004271,0.000309,0.069733,6.364351,10.811542,0.000089,42.457146,10.459857,0.725881,430.377551,0.011421,6.758088,501.266150,508.035968,508.268737,0.232769,508.591901
38,vehicle2,971.437000,971.255000,34.368765,1,ok,23457,19619,1,0.194711,0.005127,0.000470,0.071314,7.536683,9.129869,0.000105,44.264267,14.299239,0.901239,436.394292,0.003647,6.666249,512.597008,519.267374,519.690269,0.422895,519.890107
39,vehicle2,971.638000,971.448000,35.179080,1,ok,23646,19779,1,0.263119,0.008087,0.000528,0.116698,7.551415,9.725795,0.000091,40.869819,12.012006,0.737631,426.128972,0.003814,7.406255,497.142427,504.553024,504.979885,0.426861,505.251091
40,vehicle2,971.838000,971.652000,35.982636,1,ok,23767,19823,1,0.250595,0.004691,0.000191,0.082476,7.731216,9.884425,0.000094,44.052690,11.158364,0.706275,423.371931,0.004439,6.637438,496.987471,503.629539,503.849684,0.220145,504.104970
41,vehicle2,972.038000,971.853000,36.819650,1,ok,23938,19950,1,0.350830,0.008638,0.000347,0.090531,8.741566,9.786855,0.000123,41.598739,11.199748,0.783916,435.595889,0.004428,6.714923,507.797367,514.517065,514.899813,0.382748,515.259281
42,vehicle2,972.238000,972.052000,37.639553,1,ok,23996,19946,1,0.369097,0.006966,0.000448,0.115943,11.700708,9.435023,0.000096,45.768805,12.053126,0.732237,439.179681,0.004989,7.169292,518.985619,526.160348,526.574623,0.414275,526.950686
43,vehicle2,972.438000,972.249000,38.462506,1,ok,24087,20008,1,0.283017,0.005712,0.000172,0.059054,9.506921,9.180536,0.000113,44.079685,11.340210,0.703781,441.775034,0.054422,6.930301,516.645334,523.630229,523.925522,0.295293,524.214251
44,vehicle2,972.637000,972.453000,39.258130,1,ok,24177,20029,1,0.220357,0.003684,0.000297,0.057633,6.925755,10.083248,0.000088,43.437981,11.585816,0.895362,436.767778,0.003467,7.115031,509.753661,516.872456,517.178997,0.306541,517.403038
45,vehicle2,972.838000,972.653000,40.059871,1,ok,24251,20006,1,0.299361,0.004598,0.000363,0.067090,6.861267,10.187026,0.000196,44.409236,9.712028,0.706001,429.224169,0.035902,7.118250,501.167013,508.321528,508.578572,0.257044,508.882531
46,vehicle2,973.037000,972.851000,40.921685,1,ok,24334,20069,1,0.355292,0.008085,0.000261,0.095450,9.777802,10.487173,0.000086,46.500110,11.455610,0.718909,435.286583,0.004483,8.983001,514.321723,523.309468,523.551749,0.242281,523.915126
47,vehicle2,973.237000,973.053000,41.713470,1,ok,24375,20110,1,0.354732,0.006881,0.000298,0.171630,11.869579,10.080599,0.000098,42.827345,11.882812,0.961036,433.344655,0.004076,6.767139,511.137754,517.909267,518.451589,0.542322,518.813202
48,vehicle2,973.436000,973.252000,42.554387,1,ok,24368,20099,1,0.382123,0.008679,0.000444,0.080101,8.628105,10.414374,0.000106,45.153822,11.487647,0.726574,442.562309,0.003513,6.469273,519.053038,525.526268,525.796814,0.270546,526.187616
49,vehicle2,973.637000,973.452000,43.395544,1,ok,24296,20068,1,0.368788,0.008762,0.000290,0.118601,13.745795,9.589148,0.000090,45.135224,10.667232,0.691903,441.592932,0.033422,6.308554,521.540925,527.883191,528.191716,0.308525,528.569266
50,vehicle2,973.837000,973.655000,44.187026,1,ok,24265,20042,1,0.299867,0.007652,0.000392,0.095105,10.327477,12.078638,0.000194,43.030292,9.910430,0.786409,419.267497,0.004110,6.784513,495.496042,502.285057,502.702020,0.416963,503.009539
51,vehicle2,974.039000,973.853000,45.034605,1,ok,24179,19943,1,0.246451,0.007883,0.000316,0.100192,11.191331,11.776219,0.000290,44.680761,10.786884,0.707776,431.702458,0.003863,6.911248,510.945911,517.861338,518.140895,0.279557,518.395229
52,vehicle2,974.235000,974.056000,45.850055,1,ok,24020,19760,1,0.262042,0.006401,0.000289,0.097618,9.318113,10.713379,0.000086,44.516474,12.269408,0.741435,430.002472,0.003514,7.164718,507.658985,514.827506,515.294269,0.466763,515.562712
53,vehicle2,974.440000,974.254000,46.676236,1,ok,24039,19742,1,0.214312,0.005810,0.000225,0.095487,8.861899,13.829062,0.000147,46.932833,11.132177,0.875410,409.028094,0.004829,7.294952,490.755109,498.055115,498.635240,0.580125,498.855362
54,vehicle2,974.638000,974.454000,47.516717,1,ok,23991,19619,1,0.219936,0.004214,0.000241,0.064717,11.498979,10.098701,0.000130,43.815074,12.718507,0.780912,429.614683,0.035832,7.505120,508.591703,516.132896,516.490252,0.357356,516.714402
55,vehicle2,974.836000,974.653000,48.329441,1,ok,23922,19498,1,0.208616,0.004502,0.000250,0.058292,10.682040,10.705671,0.000141,45.584112,11.607887,0.701974,412.349967,0.003902,6.808677,491.690084,498.502913,498.788898,0.285985,499.002016
56,vehicle2,975.039000,974.851000,49.188254,1,ok,23821,19398,1,0.373315,0.006952,0.000322,0.096942,12.070677,11.844871,0.000135,44.206822,11.328012,0.721724,390.495798,0.003615,7.463563,470.764981,478.232481,478.658418,0.425937,479.038685
57,vehicle2,975.208000,975.054000,50.021823,1,ok,23776,19355,1,0.250020,0.006733,0.000249,0.093133,9.653675,12.628194,0.000075,47.047509,10.758569,0.845734,384.166046,0.002862,7.544859,465.192935,472.740905,473.296391,0.555486,473.553144
58,vehicle2,975.437000,975.251000,50.905811,1,ok,23713,19354,1,0.305047,0.007535,0.000258,0.082535,11.794088,10.227912,0.000204,51.598025,11.123230,0.907210,399.425604,0.003341,7.872125,485.158808,493.034532,493.343794,0.309262,493.656376
59,vehicle2,975.628000,975.454000,51.747165,1,ok,23768,19383,1,0.348629,0.007263,0.000289,0.092348,11.829425,11.271230,0.000092,44.937975,14.938706,0.879544,390.411266,0.003143,8.873410,474.360586,483.237428,483.619688,0.382260,483.975580
60,vehicle2,975.814000,975.655000,52.558793,1,ok,23755,19351,1,0.303829,0.004116,0.000210,0.057130,9.068489,11.082595,0.000077,44.709221,11.235245,0.721734,367.427536,0.015159,6.886175,444.302027,451.203571,451.452114,0.248543,451.760059
61,vehicle2,976.018000,975.857000,53.405145,1,ok,23675,19267,1,0.255774,0.004625,0.000186,0.064330,10.296067,11.704312,0.000087,40.889076,9.526913,0.752777,354.323584,0.002919,8.140547,427.557146,435.700798,435.985766,0.284968,436.246165
62,vehicle2,976.225000,976.051000,54.279137,1,ok,23665,19242,1,0.248303,0.004321,0.000322,0.060673,11.492392,12.327763,0.000101,47.780039,10.759495,0.735277,392.355994,0.003035,8.111131,475.511734,483.626222,483.955182,0.328960,484.207806
63,vehicle2,976.426000,976.255000,55.123007,1,ok,23598,19162,1,0.362673,0.008742,0.000132,0.092843,8.430439,10.629628,0.000089,46.404307,9.883382,0.873405,392.450969,0.004751,8.514270,468.765062,477.284215,477.681868,0.397653,478.053283
64,vehicle2,976.628000,976.454000,55.988882,1,ok,23637,19119,1,0.253128,0.005170,0.000144,0.101292,13.859757,11.143587,0.000100,46.967678,11.970247,1.062940,398.794597,0.002789,7.091471,483.900198,490.994602,491.394199,0.399597,491.652497
65,vehicle2,976.809000,976.651000,56.828795,1,ok,23605,19025,1,0.302025,0.005975,0.000251,0.091680,12.937983,9.789371,0.000116,44.278203,9.786316,0.709380,368.908425,0.003717,7.215311,446.501474,453.720753,453.981820,0.261067,454.289820
66,vehicle2,977.014000,976.854000,57.664770,1,ok,23638,18944,1,0.208123,0.004319,0.000265,0.131722,6.941479,11.023418,0.000094,41.046773,8.669637,0.708671,370.076107,0.037391,7.611273,438.597901,446.246830,446.536726,0.289896,446.749168
67,vehicle2,977.166000,977.056000,58.478263,1,ok,23601,18834,1,0.242391,0.005926,0.000197,0.057285,6.228588,10.401634,0.000109,42.395065,9.741842,0.728898,349.243130,0.017870,7.899767,418.796551,426.714385,426.950650,0.236265,427.198967
68,vehicle2,977.422000,977.255000,59.371998,1,ok,23438,18645,1,0.339680,0.010289,0.000434,0.084504,7.492040,10.204884,0.000074,42.958256,9.565716,0.878099,369.397145,0.003475,7.325050,440.580718,447.909677,448.335508,0.425831,448.685477
69,vehicle2,977.581000,977.457000,60.201119,1,ok,23175,18364,1,0.276083,0.028236,0.000262,0.078019,8.592268,9.890639,0.000191,43.350486,9.576766,0.915320,369.253356,0.003444,6.290095,441.657045,447.950846,448.338933,0.388087,448.643252
70,vehicle2,977.826000,977.655000,61.099823,1,ok,22656,17911,1,0.214082,0.004410,0.000177,0.052841,10.773304,10.068482,0.000103,44.291399,12.657305,0.898713,385.949359,0.003136,7.246591,464.691506,471.941410,472.471214,0.529804,472.689706
71,vehicle2,978.013000,977.858000,61.949118,1,ok,22200,17525,1,0.287299,0.005089,0.000156,0.052005,7.808226,10.120286,0.000107,40.536587,10.413744,0.787470,392.492279,0.021161,7.253902,462.210704,469.485923,469.770232,0.284309,470.062620
72,vehicle2,978.239000,978.054000,62.818127,1,ok,22133,17411,1,0.222124,0.005875,0.000151,0.074636,10.031370,10.608081,0.000083,44.735248,10.668326,0.836370,393.133336,0.004624,6.941722,470.087450,477.033947,477.544807,0.510860,477.772806
73,vehicle2,978.396000,978.255000,63.618057,1,ok,22448,17623,1,0.228777,0.006107,0.000189,0.148733,6.313228,11.071610,0.000123,42.104168,11.091639,0.967770,367.004560,0.012666,6.800244,438.701831,445.514930,445.875271,0.360341,446.110155
74,vehicle2,978.573000,978.453000,64.453742,1,ok,22344,17635,1,0.293277,0.003413,0.000206,0.045720,7.462205,10.925451,0.000094,39.490039,8.193446,0.873925,358.718399,0.004016,7.025315,425.709279,432.738816,433.078393,0.339577,433.375083
75,vehicle2,978.762000,978.652000,65.309653,1,ok,22006,17558,1,0.266391,0.019614,0.000298,0.075468,7.607252,9.899926,0.000109,38.723798,6.922149,0.724459,342.943894,0.018387,9.668097,406.897055,416.583837,416.859491,0.275654,417.145496
76,vehicle2,978.994000,978.853000,66.169561,1,ok,21774,17584,1,0.276967,0.005213,0.000165,0.049849,6.868445,10.273173,0.000131,37.331603,11.164685,0.893658,349.237768,0.002815,6.724902,415.819312,422.547194,423.063344,0.516150,423.345524
77,vehicle2,979.201000,979.055000,67.031332,1,ok,21554,17645,1,0.336447,0.008465,0.000396,0.063899,6.270641,10.960785,0.000200,37.178420,7.345581,0.693040,364.484130,0.017335,7.834564,426.996696,434.848991,435.175284,0.326293,435.520196
78,vehicle2,979.401000,979.255000,67.879484,1,ok,21429,17742,1,0.403463,0.085322,0.000486,0.079439,7.673832,9.506722,0.000119,38.085211,9.085123,0.694667,358.312591,0.003088,7.256030,423.437704,430.697308,431.181651,0.484343,431.670436
79,vehicle2,979.564000,979.455000,68.739257,1,ok,21255,17750,1,0.226978,0.008101,0.000351,0.077417,7.741227,14.406711,0.000087,42.566340,7.155556,0.711566,369.464194,0.014995,7.786399,442.123098,449.924843,450.209074,0.284231,450.444153
80,vehicle2,979.791000,979.657000,69.614279,1,ok,21149,17836,1,0.285936,0.006467,0.000217,0.064991,6.775584,9.495555,0.000100,39.184419,9.210072,0.851793,359.125925,0.003779,8.235769,424.708439,432.948204,433.277492,0.329288,433.569895
81,vehicle2,979.983000,979.855000,70.486595,1,ok,21001,17813,1,0.299548,0.006507,0.000223,0.086769,11.145667,9.987949,0.000083,37.722618,6.635275,0.717966,354.520259,0.002504,8.205517,420.816586,429.024830,429.314094,0.289264,429.620149
82,vehicle2,980.161000,980.055000,71.343285,1,ok,20842,17738,1,0.266859,0.007302,0.000285,0.077260,10.392467,12.401784,0.000199,39.446877,7.320941,0.872738,339.165587,0.006688,8.028601,409.677853,417.713427,418.113492,0.400065,418.387653
83,vehicle2,980.354000,980.253000,72.187178,1,ok,20694,17606,1,0.243799,0.006012,0.000115,0.049358,8.328632,10.973884,0.000134,35.377377,9.137974,0.871603,335.162657,0.025718,6.209529,399.901619,406.136981,406.479051,0.342070,406.728862
84,vehicle2,980.562000,980.453000,73.050846,1,ok,20556,17506,1,0.259203,0.008566,0.000327,0.082584,9.963009,12.852437,0.000124,35.380546,7.692301,0.766324,340.536575,0.003356,6.837253,407.273900,414.114836,414.492540,0.377704,414.760309
85,vehicle2,980.765000,980.658000,73.926856,1,ok,20395,17393,1,0.330385,0.008696,0.000344,0.067430,8.206480,12.685886,0.000103,36.253913,8.358269,1.063280,347.856558,0.005537,6.578082,414.491919,421.075882,421.493016,0.417134,421.832097
86,vehicle2,980.958000,980.857000,74.784559,1,ok,20368,17436,1,0.305144,0.005916,0.000225,0.050488,10.021638,10.983051,0.000115,37.263427,7.713976,0.937733,318.233851,0.004827,8.212855,385.204279,393.422186,394.031420,0.609234,394.342480
87,vehicle2,981.156000,981.053000,75.624176,1,ok,20479,17638,1,0.407912,0.009716,0.000255,0.059034,8.900201,10.394515,0.000093,37.210620,7.070975,0.698994,320.687266,0.005046,6.637189,385.021698,391.664188,392.072180,0.407992,392.489808
88,vehicle2,981.350000,981.253000,76.444181,1,ok,20563,17811,1,0.209170,0.004478,0.000213,0.047162,8.941017,8.979442,0.000084,34.537457,7.362544,1.011970,300.867755,0.003682,8.443572,361.747431,370.194898,370.497730,0.302832,370.711378
89,vehicle2,981.553000,981.457000,77.270640,1,ok,20732,17950,1,0.240073,0.007717,0.000277,0.183503,9.274942,9.391582,0.000106,37.291769,8.192439,0.886742,295.326809,0.029162,7.390099,360.547892,367.967430,368.329887,0.362457,368.577677
90,vehicle2,981.772000,981.651000,78.100375,1,ok,21046,18174,1,0.272741,0.004835,0.000142,0.053866,9.333244,8.679038,0.000100,35.086473,9.869267,0.705649,311.682165,0.004173,7.458669,375.409802,382.872786,383.084532,0.211746,383.362108
91,vehicle2,981.960000,981.851000,78.891537,1,ok,21153,18218,1,0.273902,0.008979,0.000272,0.084862,7.529413,8.597972,0.000122,35.603858,7.672878,1.105207,311.595822,0.003497,7.075700,372.190134,379.269603,379.516181,0.246578,379.799062
92,vehicle2,982.187000,982.054000,79.720862,1,ok,21222,18295,1,0.353013,0.007930,0.000356,0.079996,8.784674,11.921388,0.000166,40.880640,7.853694,0.684146,322.317236,0.004222,7.030341,392.521940,399.556859,399.949262,0.392403,400.310205
93,vehicle2,982.383000,982.251000,80.511776,1,ok,21260,18289,1,0.310274,0.004065,0.000157,0.100638,6.572755,9.204221,0.000123,36.055267,10.382448,0.691935,321.489028,0.005376,6.975713,384.496415,391.477661,391.800126,0.322465,392.114465
94,vehicle2,982.567000,982.450000,81.331289,1,ok,21421,18383,1,0.257163,0.006997,0.000331,0.104921,7.025523,9.011934,0.000106,35.108403,8.376033,0.937449,346.560748,0.054971,8.066675,407.125117,415.247094,415.699520,0.452426,415.963680
95,vehicle2,982.805000,982.655000,82.169758,1,ok,21476,18398,1,0.205393,0.005904,0.000217,0.046566,6.319005,9.858992,0.000124,36.961123,7.609700,0.695038,358.102263,0.003194,7.293748,419.592811,426.889970,427.353066,0.463096,427.564363
96,vehicle2,983.003000,982.851000,82.984343,1,ok,21600,18541,1,0.534310,0.006019,0.000351,0.091569,7.249392,9.155884,0.000092,37.725392,8.721248,0.766450,352.758279,0.005091,6.489840,416.468306,422.963588,423.319094,0.355506,423.859423
97,vehicle2,983.194000,983.051000,83.775603,1,ok,21628,18577,1,0.265667,0.036728,0.000288,0.069193,7.956353,10.224379,0.000241,37.257367,8.470257,0.690906,347.364555,0.004948,7.464720,412.033251,419.503207,419.860048,0.356841,420.162443
98,vehicle2,983.385000,983.252000,84.580501,1,ok,21556,18509,1,0.196914,0.004365,0.000213,0.046698,7.169794,8.725912,0.000092,37.304905,9.815546,0.695819,342.300620,0.004356,8.638095,406.059386,414.702050,415.095335,0.393285,415.296614
99,vehicle2,983.599000,983.454000,85.416265,1,ok,21119,18151,1,0.219335,0.005623,0.000331,0.043669,7.927709,8.896524,0.000084,37.826417,10.745134,0.764662,362.981974,0.055014,7.495533,429.186173,436.737051,437.069945,0.332894,437.294903
100,vehicle2,983.753000,983.653000,86.174050,1,ok,20456,17586,1,0.208144,0.003689,0.000205,0.047932,4.753197,9.125783,0.000075,36.645436,8.209562,0.771564,311.689420,0.003698,7.761174,371.242969,379.008046,379.304741,0.296695,379.516574
101,vehicle2,983.963000,983.853000,87.018266,1,ok,19858,17117,1,0.092482,0.006258,0.000299,0.079517,7.054304,11.621835,0.000119,37.090098,7.676545,0.751457,320.596682,0.012567,7.222895,384.870557,392.106318,392.376859,0.270541,392.475599
102,vehicle2,984.172000,984.054000,87.865260,1,ok,19843,17074,1,0.162115,0.006388,0.000321,0.047355,4.989294,10.567216,0.000100,33.474159,9.118650,0.689701,336.502840,0.003138,6.670750,395.389315,402.063524,402.323010,0.259486,402.491513
103,vehicle2,984.399000,984.253000,88.687698,1,ok,19858,16987,1,0.156371,0.005858,0.000131,0.042396,6.909389,8.072615,0.000144,33.984973,8.040159,0.691985,342.108391,0.008337,6.880017,399.850052,406.738537,407.020458,0.281921,407.182687
104,vehicle2,984.568000,984.453000,89.511553,1,ok,19515,16665,1,0.085857,0.006615,0.000264,0.073232,4.965162,9.031685,0.000087,35.384474,8.301677,0.765741,353.285418,0.004664,8.589077,411.807476,420.401481,420.729885,0.328404,420.822357
105,vehicle2,984.770000,984.652000,90.313726,1,ok,18578,15942,1,0.061200,0.004570,0.000238,0.039217,5.301785,10.820579,0.000321,33.243108,6.825492,0.791077,318.675188,0.032509,6.609407,375.696767,382.338921,382.620298,0.281377,382.686068
106,vehicle2,984.976000,984.852000,91.137122,1,ok,17925,15495,1,0.084566,0.004162,0.000182,0.035504,5.200088,11.174827,0.000115,33.204434,7.633997,0.713542,345.330005,0.006467,6.927527,403.292512,410.226688,410.488390,0.261702,410.577118
107,vehicle2,985.152000,985.052000,91.927233,1,ok,17392,14952,1,0.153684,0.013089,0.000464,0.072155,6.447319,8.503109,0.000115,32.777829,6.346274,0.857119,323.535559,0.011769,6.356030,378.539479,384.907742,385.174393,0.266651,385.341166
108,vehicle2,985.358000,985.255000,92.742566,1,ok,16497,13998,1,0.079245,0.004842,0.000304,0.036610,4.659392,8.829127,0.000097,32.648371,6.868295,0.678670,321.530772,0.004322,7.303000,375.251334,382.558960,382.790249,0.231289,382.874336
